_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.uid,_source.data.gid,_source.data.shell,_source.data.dstuser,_source.data.home,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.file,_source.data.sca.check.references,_source.data.sca.check.directory,_source.previous_output,_source.previous_log,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.changed_attributes,_source.syscheck.sha1_before,_source.syscheck.size_before,_source.syscheck.inode_before,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed
wazuh-alerts-4.x-2026.01.23,t4Ed7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure session initiation information is collected.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",105, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.110",sca,1769209058.661860,"Jan 23, 2026 @ 17:57:38.110", , , , ,1521831292,failed,"Edit or create a file in the /etc/audit/rules.d/ directory, ending in .rules extension, with the relevant rules to monitor session initiation information. Example: # printf "" -w /var/run/utmp -p wa -k session -w /var/log/wtmp -p wa -k session -w /var/log/btmp -p wa -k session "" >> /etc/audit/rules.d/50-session.rules Merge and load the rules into active configuration: # augenrules --load Check if reboot is required. # if [[ $(auditctl -s | grep ""enabled"") =~ ""2"" ]]; then printf ""Reboot required to load rules\n""; fi.",8.5, ,"AU-3,AU-3(1)",TA0001,"T1562,T1562.006",5.2.3.11,AU.L2-3.3.1,A.9.4.2,M1047,"10.2,10.2.1,10.2.1.2,10.2.1.5,9.4.5","CC5.2,CC7.2","10.1,10.2.2,10.2.4,10.2.5,10.3","4.9,16.13","Monitor session initiation events. The parameters in this section track changes to the files associated with session events. - /var/run/utmp - tracks all currently logged in users. - /var/log/wtmp - file tracks logins, logouts, shutdown, and reboot events. - /var/log/btmp - keeps track of failed login attempts and can be read by entering the command /usr/bin/last -f /var/log/btmp. All audit records will be tagged with the identifier ""session."".",19177,Ensure session initiation information is collected.,"Monitoring these files for changes could alert a system administrator to logins occurring at unusual hours, which could indicate intruder activity (i.e. a user logging in at a time when they do not normally log in).", ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.5""]","[""AU-3"",""AU-3(1)""]","[""TA0001""]","[""T1562"",""T1562.006""]","[""5.2.3.11""]","[""A.9.4.2""]","[""M1047""]","[""CC5.2"",""CC7.2""]","[""4.9"",""16.13""]", , ,"[""/etc/audit/rules.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,0YEd7ZsBlRQmCRKOeycw,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure permissions on /etc/shells are configured.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",115, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.416",sca,1769209058.773926,"Jan 23, 2026 @ 17:57:38.416", , , , ,1521831292,failed,"Run the following commands to remove excess permissions, set owner, and set group on /etc/shells: # chmod u-x,go-wx /etc/shells # chown root:root /etc/shells.",3.3,"164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0005,"T1003,T1003.008,T1222,T1222.002",6.1.9,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,M1022,"1.3.1,7.1","CC5.2,CC6.1","7.1,7.1.1,7.1.2,7.1.3",14.6,/etc/shells is a text file which contains the full pathnames of valid login shells. This file is consulted by chsh and available to be queried by other programs.,19204,Ensure permissions on /etc/shells are configured.,"It is critical to ensure that the /etc/shells file is protected from unauthorized access. Although it is protected by default, the file permissions could be changed either inadvertently or through malicious actions.","[""stat -Lc \""%n %a %u %U %g %G\"" /etc/shells-""]",check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""3.3""]","[""AC-5"",""AC-6""]","[""TA0005""]","[""T1003"",""T1003.008"",""T1222"",""T1222.002""]","[""6.1.9""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,04Ed7ZsBlRQmCRKOeycw,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure permissions on /etc/opasswd are configured.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",116, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.432",sca,1769209058.780761,"Jan 23, 2026 @ 17:57:38.432", , , , ,1521831292,failed,"Run the following commands to remove excess permissions, set owner, and set group on /etc/security/opasswd and /etc/security/opasswd.old is they exist: # [ -e ""/etc/security/opasswd"" ] && chmod u-x,go-rwx /etc/security/opasswd # [ -e ""/etc/security/opasswd"" ] && chown root:root /etc/security/opasswd # [ -e ""/etc/security/opasswd.old"" ] && chmod u-x,go-rwx /etc/security/opasswd.old # [ -e ""/etc/security/opasswd.old"" ] && chown root:root /etc/security/opasswd.old.",3.3,"164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0005,"T1003,T1003.008,T1222,T1222.002",6.1.10,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,M1022,"1.3.1,7.1","CC5.2,CC6.1","7.1,7.1.1,7.1.2,7.1.3",14.6,/etc/security/opasswd and it's backup /etc/security/opasswd.old hold user's previous passwords if pam_unix or pam_pwhistory is in use on the system.,19205,Ensure permissions on /etc/opasswd are configured.,"It is critical to ensure that /etc/security/opasswd is protected from unauthorized access. Although it is protected by default, the file permissions could be changed either inadvertently or through malicious actions.","[""stat -Lc \""%n %a %u %U %g %G\"" /etc/security/opasswds""]",check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""3.3""]","[""AC-5"",""AC-6""]","[""TA0005""]","[""T1003"",""T1003.008"",""T1222"",""T1222.002""]","[""6.1.10""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,CoGS8ZsBlRQmCRKOcCjM,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""10.2.7"",""10.6.1""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Listened ports status (netstat) changed (new port opened or closed).,"[""ossec""]","[""AU.14"",""AU.6""]","[""IV_35.7.d""]",2, , , ,533,"[""10.1""]", ,ossec,"ossec: output: 'netstat listening ports':
tcp6 :::21 :::* 637/vsftpd
tcp 0.0.0.0:22 0.0.0.0:* /usr
tcp6 :::22 :::* /usr
tcp 0.0.0.0:23 0.0.0.0:* 752/inetd
tcp 127.0.0.53:53 0.0.0.0:* 486/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 486/systemd-resolve
tcp 0.0.0.0:443 0.0.0.0:* 119614/node
tcp 127.0.0.1:631 0.0.0.0:* 122257/cupsd
tcp6 ::1:631 :::* 122257/cupsd
udp 0.0.0.0:631 0.0.0.0:* 122259/cups-browsed
tcp 0.0.0.0:1514 0.0.0.0:* 118646/wazuh-remote
tcp 0.0.0.0:1515 0.0.0.0:* 118519/wazuh-authd
udp 0.0.0.0:5353 0.0.0.0:* 517/avahi-daemon
udp6 :::5353 :::* 517/avahi-daemon
tcp6 127.0.0.1:9200 :::* 64627/java
tcp6 127.0.0.1:9300 :::* 64627/java
tcp 127.0.0.1:34387 0.0.0.0:* 649/containerd
udp6 :::54354 :::* 517/avahi-daemon
tcp 0.0.0.0:55000 0.0.0.0:* 118468/python3
tcp6 :::55000 :::* 118468/python3
udp 0.0.0.0:57813 0.0.0.0:* 517/avahi-daemon",log,"Jan 24, 2026 @ 14:54:19.681",netstat listening ports,1769284459.14848,"Jan 24, 2026 @ 14:54:19.681", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"Previous output:
ossec: output: 'netstat listening ports':
tcp6       0      0 ::1:631                 :::*                    LISTEN      -                   
udp        0      0 0.0.0.0:631             0.0.0.0:*                           -                   
tcp6 :::21 :::* 637/vsftpd
tcp 0.0.0.0:22 0.0.0.0:* /usr
tcp6 :::22 :::* /usr
tcp 0.0.0.0:23 0.0.0.0:* 752/inetd
tcp 127.0.0.53:53 0.0.0.0:* 486/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 486/systemd-resolve
tcp        0      0 127.0.0.1:631           0.0.0.0:*               LISTEN      -                   
tcp 0.0.0.0:443 0.0.0.0:* 119614/node
tcp 0.0.0.0:1514 0.0.0.0:* 118646/wazuh-remote
tcp 0.0.0.0:1515 0.0.0.0:* 118519/wazuh-authd
udp 0.0.0.0:5353 0.0.0.0:* 517/avahi-daemon
udp6 :::5353 :::* 517/avahi-daemon
tcp6 127.0.0.1:9200 :::* 64627/java
tcp6 127.0.0.1:9300 :::* 64627/java
tcp 127.0.0.1:34387 0.0.0.0:* 649/containerd
udp6 :::54354 :::* 517/avahi-daemon
tcp 0.0.0.0:55000 0.0.0.0:* 118468/python3
tcp6 :::55000 :::* 118468/python3
udp 0.0.0.0:57813 0.0.0.0:* 517/avahi-daemon","ossec: output: 'netstat listening ports':
tcp6       0      0 ::1:631                 :::*                    LISTEN      -                   
udp        0      0 0.0.0.0:631             0.0.0.0:*                           -                   
tcp6 :::21 :::* 637/vsftpd
tcp 0.0.0.0:22 0.0.0.0:* /usr
tcp6 :::22 :::* /usr
tcp 0.0.0.0:23 0.0.0.0:* 752/inetd
tcp 127.0.0.53:53 0.0.0.0:* 486/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 486/systemd-resolve
tcp        0      0 127.0.0.1:631           0.0.0.0:*               LISTEN      -                   
tcp 0.0.0.0:443 0.0.0.0:* 119614/node
tcp 0.0.0.0:1514 0.0.0.0:* 118646/wazuh-remote
tcp 0.0.0.0:1515 0.0.0.0:* 118519/wazuh-authd
udp 0.0.0.0:5353 0.0.0.0:* 517/avahi-daemon
udp6 :::5353 :::* 517/avahi-daemon
tcp6 127.0.0.1:9200 :::* 64627/java
tcp6 127.0.0.1:9300 :::* 64627/java
tcp 127.0.0.1:34387 0.0.0.0:* 649/containerd
udp6 :::54354 :::* 517/avahi-daemon
tcp 0.0.0.0:55000 0.0.0.0:* 118468/python3
tcp6 :::55000 :::* 118468/python3
udp 0.0.0.0:57813 0.0.0.0:* 517/avahi-daemon", , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,_YGO8ZsBlRQmCRKOFic7,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",File deleted.,"[""ossec"",""syscheck"",""syscheck_entry_deleted"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",1,"[""File Deletion"",""Data Destruction""]","[""T1070.004"",""T1485""]","[""Defense Evasion"",""Impact""]",553,"[""4.11""]", ,syscheck_deleted,"File '/etc/wazuh-indexer/backup/action_groups.yml' deleted
Mode: scheduled
",log,"Jan 24, 2026 @ 14:49:36.039",syscheck,1769284176.7293,"Jan 24, 2026 @ 14:49:36.039", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2026-01-23T18:07:04,54,0,scheduled,/etc/wazuh-indexer/backup/action_groups.yml,e45b97a0e9ee8e5aaf18a3f556516b0e299aef61,root,0,rw-------,deleted,e172e813d93f600aca9fe6c65f3008e9,e7b358f17bed6c055db2d1ad08b7526dc91f150d9ac66f8324835b787f5d9533,2362538, , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,_4GO8ZsBlRQmCRKOFic8,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",File deleted.,"[""ossec"",""syscheck"",""syscheck_entry_deleted"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",3,"[""File Deletion"",""Data Destruction""]","[""T1070.004"",""T1485""]","[""Defense Evasion"",""Impact""]",553,"[""4.11""]", ,syscheck_deleted,"File '/etc/wazuh-indexer/backup/allowlist.yml' deleted
Mode: scheduled
",log,"Jan 24, 2026 @ 14:49:36.041",syscheck,1769284176.8662,"Jan 24, 2026 @ 14:49:36.041", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2026-01-23T18:07:04,153,0,scheduled,/etc/wazuh-indexer/backup/allowlist.yml,7561b42c8b0c44d44bc49e6e6d46bda861858692,root,0,rw-------,deleted,30cbde3c8df992b8b1437d7137943fd4,e1a703c4afb70604100ecab62a6dcec8fd2e1b3fc92bf421f26e0444cdade081,2362539, , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,AIGO8ZsBlRQmCRKOFig8,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",File deleted.,"[""ossec"",""syscheck"",""syscheck_entry_deleted"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",4,"[""File Deletion"",""Data Destruction""]","[""T1070.004"",""T1485""]","[""Defense Evasion"",""Impact""]",553,"[""4.11""]", ,syscheck_deleted,"File '/etc/wazuh-indexer/backup/config.yml' deleted
Mode: scheduled
",log,"Jan 24, 2026 @ 14:49:36.041",syscheck,1769284176.9347,"Jan 24, 2026 @ 14:49:36.041", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2026-01-23T18:07:04,3894,0,scheduled,/etc/wazuh-indexer/backup/config.yml,5360f0facf1b2437b04b59f16bdf62fc2f49ad1c,root,0,rw-------,deleted,6243e0f230c3c0fd91532a78210faa20,fd93c378cfa1b608c99528beeebc5d659101568fa3c5102ab08eb95cfd00359b,2362541, , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,AYGO8ZsBlRQmCRKOFig8,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",File deleted.,"[""ossec"",""syscheck"",""syscheck_entry_deleted"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",5,"[""File Deletion"",""Data Destruction""]","[""T1070.004"",""T1485""]","[""Defense Evasion"",""Impact""]",553,"[""4.11""]", ,syscheck_deleted,"File '/etc/wazuh-indexer/backup/internal_users.yml' deleted
Mode: scheduled
",log,"Jan 24, 2026 @ 14:49:36.042",syscheck,1769284176.10030,"Jan 24, 2026 @ 14:49:36.042", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2026-01-23T18:07:05,1491,0,scheduled,/etc/wazuh-indexer/backup/internal_users.yml,df3e23c6238de69303a62584a3a58b753f499807,root,0,rw-------,deleted,719a73b338c78ba072877d11b2861878,5344cfaacad9e787f7ee1d77c5b5d285cf49a3eda463ceb2d012f8e25ed87593,1455160, , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,A4GO8ZsBlRQmCRKOFig8,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",File deleted.,"[""ossec"",""syscheck"",""syscheck_entry_deleted"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",7,"[""File Deletion"",""Data Destruction""]","[""T1070.004"",""T1485""]","[""Defense Evasion"",""Impact""]",553,"[""4.11""]", ,syscheck_deleted,"File '/etc/wazuh-indexer/backup/opensearch.yml.example' deleted
Mode: scheduled
",log,"Jan 24, 2026 @ 14:49:36.044",syscheck,1769284176.11406,"Jan 24, 2026 @ 14:49:36.044", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2026-01-23T18:07:01,12381,0,scheduled,/etc/wazuh-indexer/backup/opensearch.yml.example,9edeab705fd28eaf3f55558f6d73f5302fed6e25,root,0,rw-------,deleted,ab1ad1f166434f3abac7a751c1e57fba,9a99f0c04c0e85b447f25a55d2e6c7716eb43e49cf49402f2a03c90951d45cea,2362544, , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,BIGO8ZsBlRQmCRKOFig8,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",File deleted.,"[""ossec"",""syscheck"",""syscheck_entry_deleted"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",8,"[""File Deletion"",""Data Destruction""]","[""T1070.004"",""T1485""]","[""Defense Evasion"",""Impact""]",553,"[""4.11""]", ,syscheck_deleted,"File '/etc/wazuh-indexer/backup/roles.yml' deleted
Mode: scheduled
",log,"Jan 24, 2026 @ 14:49:36.044",syscheck,1769284176.12103,"Jan 24, 2026 @ 14:49:36.044", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2026-01-23T18:07:04,10785,0,scheduled,/etc/wazuh-indexer/backup/roles.yml,f4d42e5803f0f42cb0aa3b83f692729c6e56775f,root,0,rw-------,deleted,4b0a75287ff396e59d4734892666a6f5,2d616144177eb66f104e93fa01341ed31a1770cc45f3ebb91636259f654de542,2362546, , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,'-YGN8ZsBlRQmCRKOWifu,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",1,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/etc/wazuh-indexer/opensearch-security/internal_users.yml' modified
Mode: scheduled
Changed attributes: mtime,md5,sha1,sha256
Old modification time was: '1769209609', now it is '1769209659'
Old md5sum was: '88b23ca8cd43b794ec7b3b9cfd7a9ef3'
New md5sum is : '719a73b338c78ba072877d11b2861878'
Old sha1sum was: 'b71b453ffe2e84ed28e9c0439a7f323193aa31c0'
New sha1sum is : 'df3e23c6238de69303a62584a3a58b753f499807'
Old sha256sum was: '315763711e346b46d35b9141b4402a10af296efad3142b2b9b357bd3c92f5b9b'
New sha256sum is : '5344cfaacad9e787f7ee1d77c5b5d285cf49a3eda463ceb2d012f8e25ed87593'
",log,"Jan 24, 2026 @ 14:48:48.224",syscheck,1769284128.2214,"Jan 24, 2026 @ 14:48:48.224", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wazuh-indexer,2026-01-23T18:07:39,1491,998,scheduled,/etc/wazuh-indexer/opensearch-security/internal_users.yml,df3e23c6238de69303a62584a3a58b753f499807,wazuh-indexer,998,rw-r-----,modified,719a73b338c78ba072877d11b2861878,5344cfaacad9e787f7ee1d77c5b5d285cf49a3eda463ceb2d012f8e25ed87593,2362318,88b23ca8cd43b794ec7b3b9cfd7a9ef3,315763711e346b46d35b9141b4402a10af296efad3142b2b9b357bd3c92f5b9b,2026-01-23T18:06:49,"[""mtime"",""md5"",""sha1"",""sha256""]",b71b453ffe2e84ed28e9c0439a7f323193aa31c0, , , , , , , , , , 
wazuh-alerts-4.x-2026.01.24,_IGN8ZsBlRQmCRKOZiei,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""11.5""]","[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]","[""SI.7""]","[""II_5.1.f""]",4,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]",550,"[""4.11""]", ,syscheck_integrity_changed,"File '/etc/cups/subscriptions.conf.O' modified
Mode: scheduled
Changed attributes: size,inode,mtime,md5,sha1,sha256
Size changed from '1857' to '1558'
Old modification time was: '1769207002', now it is '1769210502'
Old inode was: '2362162', now it is '2362537'
Old md5sum was: '85ec0783c1586429d31fec30cf1271d5'
New md5sum is : '7b0a21b93644c66a0fe9b9685f87fc40'
Old sha1sum was: '2347eb5c50bbe8e32cf70ac79e2268bef7cf17b4'
New sha1sum is : '0703965dd1dc14e4de088977922066586579e593'
Old sha256sum was: '3405ba4eb4b5f35c105d88f9824a38bcc4c20d507dc58ad91d3435307e4ef065'
New sha256sum is : '7abac41dc9e0fc95abe4a11d0f9a9467ad3315fadaae758b64b64c201609bd46'
",log,"Jan 24, 2026 @ 14:48:52.602",syscheck,1769284132.6010,"Jan 24, 2026 @ 14:48:52.602", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2026-01-23T18:21:42,1558,7,scheduled,/etc/cups/subscriptions.conf.O,0703965dd1dc14e4de088977922066586579e593,lp,0,rw-r-----,modified,7b0a21b93644c66a0fe9b9685f87fc40,7abac41dc9e0fc95abe4a11d0f9a9467ad3315fadaae758b64b64c201609bd46,2362537,85ec0783c1586429d31fec30cf1271d5,3405ba4eb4b5f35c105d88f9824a38bcc4c20d507dc58ad91d3435307e4ef065,2026-01-23T17:23:22,"[""size"",""inode"",""mtime"",""md5"",""sha1"",""sha256""]",2347eb5c50bbe8e32cf70ac79e2268bef7cf17b4,1857,2362162, , , , , , , , 
